time_s,throttle,brake,acceleration_true_mps2,speed_true_mps,acceleration_observed_mps2,speed_observed_mps,speed_next_true_mps
7.0,0.65,0.0,1.6147357454283144,8.855586834906081,1.5341043094584308,8.5366652540716,9.017060409448913
7.1000000000000005,0.65,0.0,1.606077864717047,9.017060409448913,1.6640204789135453,8.733738605948043,9.177668195920617
7.2,0.65,0.0,1.5973112194567616,9.177668195920617,1.6023514089235376,8.947805124420215,9.337399317866293
7.300000000000001,0.65,0.0,1.5884389219361303,9.337399317866293,1.4370832216711775,9.461689503879734,9.496243210059905
7.4,0.65,0.0,1.5794640946861735,9.496243210059905,1.422776779454411,9.531849644077546,9.654189619528523
7.5,0.65,0.0,1.5703898683705633,9.654189619528523,1.5694043249362184,9.826810958045465,9.81122860636558
7.6000000000000005,0.65,0.0,1.5612193797009013,9.81122860636558,1.5435419942779929,9.704415444781446,9.96735054433567
7.7,0.65,0.0,1.5519557693789943,9.96735054433567,1.5436821602930235,10.006985467104847,10.122546121273569
7.800000000000001,0.65,0.0,1.5426021800680685,10.122546121273569,1.540363583545651,10.278943719765403,10.276806339280375
7.9,0.65,0.0,1.5331617543947802,10.276806339280375,1.5512065415555947,10.199469704350316,10.430122514719853
8.0,0.65,0.0,1.5236376329838022,10.430122514719853,1.5994496017716662,10.544316324109205,10.582486278018234
8.1,0.65,0.0,1.5140329525266676,10.582486278018234,1.4251445604532629,10.417004792751571,10.7338895732709
8.200000000000001,0.65,0.0,1.5043508438864788,10.7338895732709,1.4105931164544152,10.643126111629632,10.884324657659548
8.3,0.65,0.0,1.4945944302399932,10.884324657659548,1.4071285216090026,10.788890184159966,11.033784100683548
8.4,0.65,0.0,1.484766825258509,11.033784100683548,1.5078801586320054,10.734824189286288,11.182260783209399
8.5,0.65,0.0,1.4748711313288914,11.182260783209399,1.574466921620607,11.304003903405794,11.329747896342289
8.6,0.65,0.0,1.4649104378159825,11.329747896342289,1.4304032827568216,11.212397311291607,11.476238940123887
8.700000000000001,0.65,0.0,1.4548878193675525,11.476238940123887,1.2547518318347801,11.479362469805809,11.621727722060642
8.8,0.65,0.0,1.4448063342628616,11.621727722060642,1.3084869052540316,11.74191438678712,11.766208355486928
8.9,0.65,0.0,1.434669022805809,11.766208355486928,1.368026084982128,11.877841149494413,11.909675257767509
9.0,0.65,0.0,1.4244789057635614,11.909675257767509,1.3798605947639442,12.076021535010705,12.052123148343865
9.1,0.65,0.0,1.4142389828514619,12.052123148343865,1.3815678926710837,12.027501777216509,12.19354704662901
9.200000000000001,0.65,0.0,1.4039522312649348,12.19354704662901,1.407038721103408,12.087722468617972,12.333942269755504
9.3,0.65,0.0,1.3936216042590155,12.333942269755504,1.3686818977932198,12.314012717028904,12.473304430181406
9.4,0.65,0.0,1.3832500297760508,12.473304430181406,1.4671971986195234,12.051470821691899,12.611629433159012
9.5,0.65,0.0,1.372840409122032,12.611629433159012,1.3187590246675225,12.24985131505324,12.748913474071214
9.600000000000001,0.65,0.0,1.3623956156919363,12.748913474071214,1.293410178933893,12.418238570982613,12.885153035640409
9.700000000000001,0.65,0.0,1.3519184937443804,12.885153035640409,1.3902285368260174,12.635841328740039,13.020344885014847
9.8,0.65,0.0,1.3414118572258031,13.020344885014847,1.2185604916317136,13.120288441695706,13.154486070737427
9.9,0.65,0.0,1.3308784886443252,13.154486070737427,1.3620538250699255,12.928116306897412,13.28757391960186
10.0,0.65,0.0,1.3203211379933495,13.28757391960186,1.3285253926914509,13.193033281092012,13.419606033401195
10.100000000000001,0.65,0.0,1.3097425217249068,13.419606033401195,1.2979471225314534,13.744413107847711,13.550580285573686
10.200000000000001,0.65,0.0,1.2991453217726654,13.550580285573686,1.4262074103446063,13.46151429280833,13.680494817750953
10.3,0.65,0.0,1.2885321846244682,13.680494817750953,1.2387555890008908,13.864873709867725,13.8093480362134
10.4,0.65,0.0,1.2779057204441875,13.8093480362134,1.4427295740861137,13.575943616210932,13.937138608257818
10.5,0.65,0.0,1.267268502242628,13.937138608257818,1.24923398630438,13.88577921879091,14.06386545848208
10.600000000000001,0.65,0.0,1.256623065097144,14.06386545848208,1.1544617494995257,13.826359944754435,14.189527764991794
10.700000000000001,0.65,0.0,1.245971905419581,14.189527764991794,1.2515654718991671,14.104769496016655,14.314124955533753
10.8,0.65,0.0,1.2353174802720974,14.314124955533753,1.149217864246596,14.524201989898103,14.437656703560963
10.9,0.65,0.0,1.2246622067303636,14.437656703560963,1.1645217389052835,14.005826597762876,14.560122924234
11.0,0.65,0.0,1.2140084612935866,14.560122924234,1.245771125294826,14.668728835120463,14.681523770363357
11.100000000000001,0.65,0.0,1.203358579340767,14.681523770363357,1.247805146432777,14.740957670946427,14.801859628297434
11.200000000000001,0.65,0.0,1.1927148546325357,14.801859628297434,1.142941438612195,14.653322139373236,14.921131113760687
11.3,0.65,0.0,1.1820795388578884,14.921131113760687,1.2610719504616004,14.559616650163573,15.039339067646475
11.4,0.65,0.0,1.1714548412250876,15.039339067646475,1.2640554618667783,15.057371444574942,15.156484551768983
11.5,0.65,0.0,1.1608429280959647,15.156484551768983,1.275747068621028,15.024111374503033,15.27256884457858
11.600000000000001,0.65,0.0,1.1502459226628234,15.27256884457858,1.1925989952328813,15.330737897417254,15.387593436844861
11.700000000000001,0.65,0.0,1.139665904667107,15.387593436844861,1.2487402016339628,15.393056473225721,15.501560027311573
11.8,0.65,0.0,1.129104910158968,15.501560027311573,0.9786410359210435,15.902004750141803,15.61447051832747
11.9,0.65,0.0,1.1185649312968469,15.61447051832747,1.0931324074065698,15.554631611459214,15.726327011457155
12.0,0.65,0.0,1.1080479161861394,15.726327011457155,1.0386874956802652,15.470452638301689,15.837131803075769
12.100000000000001,0.65,0.0,1.0975557687560182,15.837131803075769,1.1070938376462096,15.881950711814849,15.94688737995137
12.200000000000001,0.65,0.0,1.0870903486734433,15.94688737995137,1.0413744111377043,16.001886550944313,16.055596414818716
12.3,0.65,0.0,1.076653471293381,16.055596414818716,1.0633608439374025,16.395393308628826,16.163261761948053
12.4,0.65,0.0,1.0662469076442438,16.163261761948053,1.2168208980605677,16.372039573426697,16.269886452712477
12.5,0.65,0.0,1.055872384447529,16.269886452712477,1.0422948007338988,16.359104217499855,16.37547369115723
12.600000000000001,0.65,0.0,1.0455315841706523,16.37547369115723,1.0786349695458695,16.741299413962118,16.480026849574294
12.700000000000001,0.65,0.0,1.0352261451119311,16.480026849574294,1.0166445987179924,16.182836085993582,16.583549464085486
12.8,0.65,0.0,1.02495766151669,16.583549464085486,1.0310147245532366,16.42361158089805,16.686045230237156
12.9,0.65,0.0,1.0147276837234398,16.686045230237156,1.0152090181583255,16.454401244885773,16.7875179986095
13.0,0.65,0.0,1.0045377183390864,16.7875179986095,1.0404036436169393,16.690065547820556,16.887971770443407
13.100000000000001,0.65,0.0,0.9943892284421199,16.887971770443407,1.087613831285894,16.54380023355433,16.987410693287618
13.200000000000001,0.65,0.0,0.9842836338127325,16.987410693287618,1.116075153620999,17.14619842999122,17.085839056668892
13.3,0.65,0.0,0.9742223111888237,17.085839056668892,0.998991917741557,17.0302833823942,17.183261287787776
13.4,0.65,0.0,0.9642065945468421,17.183261287787776,1.0113703454296903,16.815559714162113,17.27968194724246
13.5,0.65,0.0,0.9542377754064293,17.27968194724246,0.8621686146715839,17.02578717694057,17.3751057247831
13.600000000000001,0.65,0.0,0.9443171031578286,17.3751057247831,0.9372869637645789,17.45348418664565,17.469537435098882
13.700000000000001,0.65,0.0,0.9344457854110364,17.469537435098882,1.0096689426017236,17.679069077072477,17.562982013639985
13.8,0.65,0.0,0.9246249883656752,17.562982013639985,0.9939024794390474,18.06216473656293,17.655444512476553
13.9,0.65,0.0,0.9148558372005847,17.655444512476553,0.9317846158241887,18.383910128978386,17.74693009619661
14.0,0.65,0.0,0.9051394164821329,17.74693009619661,0.9760509332475691,17.85053245451561,17.837444037844826
14.100000000000001,0.65,0.0,0.8954767705902623,17.837444037844826,0.9347381073097678,17.59005950783686,17.926991714903853
14.200000000000001,0.65,0.0,0.8858689041613059,17.926991714903853,0.9818934048220517,17.393980144721027,18.015578605319984
14.3,0.65,0.0,0.8763167825466107,18.015578605319984,0.8994655151031796,18.082506470905944,18.103210283574644
14.4,0.65,0.0,0.8668213322860319,18.103210283574644,0.8383654670403491,17.899975009747063,18.189892416803247
14.5,0.65,0.0,0.8573834415953714,18.189892416803247,0.8842507421500133,18.086053101758324,18.275630760962784
14.600000000000001,0.65,0.0,0.8480039608668526,18.275630760962784,0.6135564107986305,18.12260656119783,18.36043115704947
14.700000000000001,0.65,0.0,0.8386837031817416,18.36043115704947,0.8693145620925455,18.325233435445373,18.444299527367644
14.8,0.65,0.0,0.8294234448342372,18.444299527367644,0.5375504188170546,18.710794585064555,18.527241871851068
14.9,0.65,0.0,0.8202239258657857,18.527241871851068,0.6823468532733523,18.566504013712404,18.609264264437645
15.0,0.65,0.0,0.8110858506089722,18.609264264437645,0.8472273386842509,18.569605555177972,18.69037284949854
15.100000000000001,0.65,0.0,0.8020098882401834,18.69037284949854,0.840212235221527,18.43145941129209,18.77057383832256
15.200000000000001,0.65,0.0,0.7929966733402423,18.77057383832256,0.7000023709290478,18.35190310214647,18.849873505656582
15.3,0.65,0.0,0.7840468064622383,18.849873505656582,0.7270786431119233,18.72829652838825,18.928278186302805
15.4,0.65,0.0,0.7751608547058002,18.928278186302805,0.8848041337949307,18.914832548598223,19.005794271773386
15.5,0.65,0.0,0.7663393522970778,19.005794271773386,0.7276169417712638,19.447776750168355,19.082428207003094
15.600000000000001,0.65,0.0,0.7575828011737182,19.082428207003094,0.937016426165957,19.114996837371315,19.158186487120467
15.700000000000001,0.65,0.0,0.7488916715741443,19.158186487120467,0.7487380833200366,19.40387136487623,19.233075654277883
15.8,0.65,0.0,0.7402664026304702,19.233075654277883,0.7729092967809715,19.108251754643096,19.30710229454093
15.9,0.65,0.0,0.7317074029643973,19.30710229454093,0.8610573548442859,19.010866352936674,19.38027303483737
16.0,0.65,0.0,0.7232150512854667,19.38027303483737,0.7336972205809402,19.138993844279277,19.452594539965915
16.1,0.65,0.0,0.714789696991065,19.452594539965915,0.6346021785358009,19.27128802383198,19.524073509665023
16.2,0.65,0.0,0.7064316607675896,19.524073509665023,0.6976534646320464,20.056190942773814,19.594716675741783
16.3,0.65,0.0,0.6981412351922207,19.594716675741783,0.6952923762970135,19.389370005935685,19.664530799261005
16.400000000000002,0.65,0.0,0.6899186853347461,19.664530799261005,0.5807393531586209,19.87415310019509,19.733522667794478
16.5,0.65,0.0,0.6817642493589247,19.733522667794478,0.6612976836516588,19.50779087327272,19.80169909273037
16.6,0.65,0.0,0.6736781391228837,19.80169909273037,0.6143027716030888,20.03459234594893,19.869066906642658
16.7,0.65,0.0,0.6656605407780727,19.869066906642658,0.7396091613530674,19.965304648169123,19.935632960720465
16.8,0.65,0.0,0.6577116153663074,19.935632960720465,0.6604805653011279,19.896473486305943,20.001404122257096
16.900000000000002,0.65,0.0,0.6498314994144705,20.001404122257096,0.6272078394826649,19.991213490723236,20.066387272198543
17.0,0.65,0.0,0.6420203055264448,20.066387272198543,0.6335257510766388,19.902690348341196,20.130589302751186
17.1,0.65,0.0,0.6342781229718786,20.130589302751186,0.6521278844443719,20.242107353121707,20.194017115048375
17.2,0.65,0.0,0.6266050182713998,20.194017115048375,0.6759501542465822,20.08027124496318,20.256677616875514
17.3,0.65,0.0,0.6190010357779236,20.256677616875514,0.5390240574843731,19.950276175933702,20.318577720453305
17.400000000000002,0.65,0.0,0.6114661982536957,20.318577720453305,0.528139187643994,19.9990933268734,20.379724340278674
17.5,0.65,0.0,0.604000507442759,20.379724340278674,0.6923748446749615,20.422871319709206,20.440124391022948
17.6,0.65,0.0,0.5966039446385263,20.440124391022948,0.5636169948621479,20.834897205125557,20.4997847854868
17.7,0.65,0.0,0.589276471246172,20.4997847854868,0.4759291038384221,20.53978268888016,20.558712432611415
17.8,0.65,0.0,0.5820180293395665,20.558712432611415,0.6175230460902148,20.529052851083943,20.616914235545373
17.900000000000002,0.65,0.0,0.5748285422124997,20.616914235545373,0.6118981266951147,20.68837077044601,20.67439708976662
18.0,0.2,0.0,-0.7822920850760514,20.67439708976662,-0.904749305656588,21.000897525193327,20.596167881259017
18.1,0.2,0.0,-0.7726063941790166,20.596167881259017,-0.7542478569419281,20.65101350659998,20.518907241841116
18.2,0.2,0.0,-0.7630766631978393,20.518907241841116,-0.7042300158035694,20.416175434132683,20.44259957552133
18.3,0.2,0.0,-0.7536996322153148,20.44259957552133,-0.7237487160788137,20.719171753036303,20.3672296122998
18.400000000000002,0.2,0.0,-0.7444721262404254,20.3672296122998,-0.6939136075395137,20.474418721915203,20.292782399675755
18.5,0.2,0.0,-0.7353910525617703,20.292782399675755,-0.8477325804090302,20.676721397674754,20.219243294419577
18.6,0.2,0.0,-0.726453398196793,20.219243294419577,-0.6999701857970974,20.265051903725055,20.146597954599898
18.7,0.2,0.0,-0.7176562274328663,20.146597954599898,-0.741865808190502,19.840480696669772,20.074832331856612
18.8,0.2,0.0,-0.7089966794564667,20.074832331856612,-0.7476198921544384,19.732792532045195,20.003932663910966
18.900000000000002,0.2,0.0,-0.700471966066852,20.003932663910966,-0.6308275173132739,20.41666464696878,19.933885467304282
19.0,0.2,0.0,-0.6920793694708146,19.933885467304282,-0.5737374086168762,20.364801897500108,19.864677530357202
19.1,0.2,0.0,-0.6838162401552349,19.864677530357202,-0.5402666357872061,19.81979772703655,19.79629590634168
19.200000000000003,0.2,0.0,-0.675679994834321,19.79629590634168,-0.5704953651138486,19.70049907605768,19.728727906858246
19.3,0.2,0.0,-0.667668114468542,19.728727906858246,-0.6764468489989567,20.094088979918798,19.661961095411392
19.400000000000002,0.2,0.0,-0.6597781423524133,19.661961095411392,-0.6315605293103058,19.38519967490052,19.59598328117615
19.5,0.2,0.0,-0.6520076822684054,19.59598328117615,-0.5906618525256659,19.372301526437194,19.53078251294931
19.6,0.2,0.0,-0.6443543967043793,19.53078251294931,-0.6346601607604224,19.69161421162157,19.46634707327887
19.700000000000003,0.2,0.0,-0.6368160051320585,19.46634707327887,-0.6263548700991349,19.367695792563975,19.402665472765666
19.8,0.2,0.0,-0.6293902823441585,19.402665472765666,-0.563490031794064,19.401385006085647,19.339726444531248
19.900000000000002,0.2,0.0,-0.6220750568479038,19.339726444531248,-0.6268176685299783,19.29886571990012,19.27751893884646
20.0,0.2,0.0,-0.6148682093127517,19.27751893884646,-0.6732111642226446,19.361912576046194,19.216032117915184
20.1,0.2,0.0,-0.6077676710702437,19.216032117915184,-0.6409255163371124,19.56790258324361,19.155255350808158
20.200000000000003,0.2,0.0,-0.6007714226639936,19.155255350808158,-0.5500585924452942,19.177901577533593,19.095178208541757
20.3,0.2,0.0,-0.5938774924479039,19.095178208541757,-0.5936380291519074,19.256162906860972,19.035790459296965
20.400000000000002,0.2,0.0,-0.5870839552307842,19.035790459296965,-0.5598671570813172,18.52324743403921,18.97708206377389
20.5,0.2,0.0,-0.5803889309656257,18.97708206377389,-0.5267825915894505,18.96490246329136,18.919043170677327
20.6,0.2,0.0,-0.5737905834818572,18.919043170677327,-0.603777900513666,18.708235603104107,18.86166411232914
20.700000000000003,0.2,0.0,-0.5672871192589751,18.86166411232914,-0.5067872661685906,18.556960847223234,18.80493540040324
20.8,0.2,0.0,-0.5608767862400169,18.80493540040324,-0.5305693779633454,18.585397308671055,18.74884772177924
20.900000000000002,0.2,0.0,-0.5545578726833996,18.74884772177924,-0.6533429196363179,18.665316861604037,18.6933919345109
21.0,0.2,0.0,-0.5483287060517114,18.6933919345109,-0.43294432275681183,18.9223675700999,18.638559063905728
21.1,0.2,0.0,-0.542187651936107,18.638559063905728,-0.5822472314366602,18.306960884470836,18.584340298712117
21.200000000000003,0.2,0.0,-0.5361331130150054,18.584340298712117,-0.6685407404698201,18.591998171860723,18.530726987410617
21.3,0.2,0.0,-0.5301635280458444,18.530726987410617,-0.6137670248127486,18.409684629077223,18.477710634606034
21.400000000000002,0.2,0.0,-0.5242773708886986,18.477710634606034,-0.6059609837429644,18.395792361015545,18.425282897517164
21.5,0.2,0.0,-0.5184731495606153,18.425282897517164,-0.5142992840680126,18.675972353843314,18.373435582561104
21.6,0.2,0.0,-0.5127494053195675,18.373435582561104,-0.5346574457632665,18.507964441812085,18.322160642029147
21.700000000000003,0.2,0.0,-0.5071047117769657,18.322160642029147,-0.5340512691882131,18.65651016888983,18.27145017085145
21.8,0.2,0.0,-0.5015376740377223,18.27145017085145,-0.451961516799124,18.232823751038975,18.221296403447678
21.900000000000002,0.2,0.0,-0.49604692786688576,18.221296403447678,-0.4688568989714694,18.047310750530002,18.17169171066099
22.0,0.2,0.0,-0.490631138881916,18.17169171066099,-0.4653473092303731,18.115727006440867,18.1226285967728
22.1,0.2,0.0,-0.48528900176970147,18.1226285967728,-0.45250272518340606,18.183252794590604,18.07409969659583
22.200000000000003,0.2,0.0,-0.4800192395274564,18.07409969659583,-0.43072846608727733,18.118243036209257,18.026097772643084
22.3,0.2,0.0,-0.4748206027266638,18.026097772643084,-0.6434568700688592,17.755000754584742,17.978615712370416
22.400000000000002,0.2,0.0,-0.46969186879927716,17.978615712370416,-0.49884692898043403,18.001238157777387,17.93164652549049
22.5,0.2,0.0,-0.46463184134540536,17.93164652549049,-0.6390486465045633,17.988703608025215,17.885183341355948
22.6,0.2,0.0,-0.4596393494617489,17.885183341355948,-0.45675455531792525,18.514551850739426,17.83921940640977
22.700000000000003,0.2,0.0,-0.4547132470900809,17.83921940640977,-0.4550838848680285,18.30843055923019,17.793748081700762
22.8,0.2,0.0,-0.44985241238508866,17.793748081700762,-0.36620983040191424,17.58043724406106,17.748762840462252
22.900000000000002,0.2,0.0,-0.4450557471009209,17.748762840462252,-0.3500449956832312,17.67691700007496,17.704257265752158
23.0,0.2,0.0,-0.44032217599581425,17.704257265752158,-0.42410017213562484,17.338396765292906,17.660225048152576
23.1,0.2,0.0,-0.4356506462541869,17.660225048152576,-0.4756795324459389,17.512548294661705,17.616659983527157
23.200000000000003,0.2,0.0,-0.431040126925621,17.616659983527157,-0.39222723792196196,17.69556123442474,17.573555970834594
23.3,0.2,0.0,-0.4264896083801686,17.573555970834594,-0.46872301936611366,17.875019376056652,17.53090700999658
23.400000000000002,0.2,0.0,-0.4219981017794415,17.53090700999658,-0.4221095138949094,17.34863605056068,17.488707199818634
23.5,0.2,0.0,-0.41756463856296444,17.488707199818634,-0.338673733206103,17.325170589801687,17.44695073596234
23.6,0.2,0.0,-0.41318826994929037,17.44695073596234,-0.4578099776284443,16.910128478527675,17.40563190896741
23.700000000000003,0.2,0.0,-0.4088680664513935,17.40563190896741,-0.34441377531199346,17.364965428831184,17.36474510232227
23.8,0.2,0.0,-0.40460311740587573,17.36474510232227,-0.3504110079104915,17.09914149935738,17.324284790581682
23.900000000000002,0.2,0.0,-0.40039253051553936,17.324284790581682,-0.47677587588600506,17.191924933740165,17.28424553753013
24.0,0.2,0.0,-0.3962354314048905,17.28424553753013,-0.3183239011474984,17.065030342988234,17.24462199438964
24.1,0.2,0.0,-0.39213096318816054,17.24462199438964,-0.3362456555584401,17.2210563558265,17.205408898070825
24.200000000000003,0.2,0.0,-0.38807828604944417,17.205408898070825,-0.3799242150596316,16.765976800231666,17.16660106946588
24.3,0.2,0.0,-0.3840765768345613,17.16660106946588,-0.4450624534767735,16.799839758118132,17.128193411782423
24.400000000000002,0.2,0.0,-0.3801250286542802,17.128193411782423,-0.4488615101403258,17.660505189789497,17.090180908916995
24.5,0.2,0.0,-0.37622285049853277,17.090180908916995,-0.41923585665077456,16.768325263598488,17.052558623867142
24.6,0.2,0.0,-0.3723692668612768,17.052558623867142,-0.32896170979792,16.77836222925348,17.015321697181015
24.700000000000003,0.2,0.0,-0.36856351737567694,17.015321697181015,-0.44501353076778877,17.474550079261345,16.978465345443446
24.8,0.2,0.0,-0.36480485645927196,16.978465345443446,-0.32980387656968235,17.70473213775355,16.94198485979752
24.900000000000002,0.2,0.0,-0.3610925529688249,16.94198485979752,-0.4604329952790963,16.64909320259118,16.905875604500636
25.0,0.2,0.0,-0.35742588986454926,16.905875604500636,-0.3737513766196572,16.813813365303627,16.87013301551418
25.1,0.2,0.0,-0.3538041638834247,16.87013301551418,-0.34503234351750406,16.95552190324931,16.83475259912584
